code,name,date,close,scale,type,slope_standard
159616,建信中证农牧主题ETF行情,2023-06-30,0.765,1.02,指数型-股票,-0.04308872531326873
159616,建信中证农牧主题ETF行情,2023-07-03,0.773,1.02,指数型-股票,-0.03249035204587806
159616,建信中证农牧主题ETF行情,2023-07-04,0.77,1.02,指数型-股票,-0.029051085788471383
159616,建信中证农牧主题ETF行情,2023-07-05,0.766,1.02,指数型-股票,-0.031346359312193886
159616,建信中证农牧主题ETF行情,2023-07-06,0.767,1.02,指数型-股票,-0.02866318087133593
159616,建信中证农牧主题ETF行情,2023-07-07,0.773,1.02,指数型-股票,-0.024316912546071812
159616,建信中证农牧主题ETF行情,2023-07-10,0.777,1.02,指数型-股票,-0.01632763160705408
159616,建信中证农牧主题ETF行情,2023-07-11,0.777,1.02,指数型-股票,-0.011494785213913486
159616,建信中证农牧主题ETF行情,2023-07-12,0.784,1.02,指数型-股票,-0.005793543544869478
159616,建信中证农牧主题ETF行情,2023-07-13,0.788,1.02,指数型-股票,0.005067886511519021
159616,建信中证农牧主题ETF行情,2023-07-14,0.784,1.02,指数型-股票,0.014745828993452267
159616,建信中证农牧主题ETF行情,2023-07-17,0.789,1.02,指数型-股票,0.02436179012645184
159616,建信中证农牧主题ETF行情,2023-07-18,0.798,1.02,指数型-股票,0.03494839663129122
159616,建信中证农牧主题ETF行情,2023-07-19,0.797,1.02,指数型-股票,0.03797742395628165
159616,建信中证农牧主题ETF行情,2023-07-20,0.802,1.02,指数型-股票,0.038586852717235554
159616,建信中证农牧主题ETF行情,2023-07-21,0.807,1.02,指数型-股票,0.043984775270469914
159616,建信中证农牧主题ETF行情,2023-07-24,0.792,1.02,指数型-股票,0.03770314182115487
159616,建信中证农牧主题ETF行情,2023-07-25,0.794,1.02,指数型-股票,0.029144071085745304
159617,华夏中证智选500价值稳健策略ETF行情,2023-06-28,1.054,0.54,指数型-股票,-0.12287869548775454
159617,华夏中证智选500价值稳健策略ETF行情,2023-06-29,1.06,0.54,指数型-股票,-0.12326366528131977
159617,华夏中证智选500价值稳健策略ETF行情,2023-06-30,1.067,0.54,指数型-股票,-0.11806336773380215
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-03,1.075,0.54,指数型-股票,-0.1040492657620888
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-04,1.072,0.54,指数型-股票,-0.10267549291868576
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-05,1.069,0.54,指数型-股票,-0.09781404342860474
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-06,1.063,0.54,指数型-股票,-0.09586748693529891
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-07,1.068,0.54,指数型-股票,-0.08853763924880016
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-10,1.069,0.54,指数型-股票,-0.08185917736966969
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-11,1.075,0.54,指数型-股票,-0.07146908874611267
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-12,1.066,0.54,指数型-股票,-0.06483287550156368
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-13,1.076,0.54,指数型-股票,-0.05191922705447359
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-14,1.076,0.54,指数型-股票,-0.035827937067388016
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-17,1.074,0.54,指数型-股票,-0.025449219054332953
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-18,1.074,0.54,指数型-股票,-0.020070638313655513
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-19,1.079,0.54,指数型-股票,-0.019306570763753673
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-20,1.072,0.54,指数型-股票,-0.03597972267790703
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-21,1.072,0.54,指数型-股票,-0.043719402712045725
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-24,1.077,0.54,指数型-股票,-0.0498350990483789
159617,华夏中证智选500价值稳健策略ETF行情,2023-07-25,1.09,0.54,指数型-股票,-0.04635146617225927
159618,华安中证光伏产业ETF行情,2023-06-28,0.986,2.29,指数型-股票,0.08076605092889878
159618,华安中证光伏产业ETF行情,2023-06-29,0.991,2.29,指数型-股票,0.10505688436807135
159618,华安中证光伏产业ETF行情,2023-06-30,0.997,2.29,指数型-股票,0.13523321370374708
159618,华安中证光伏产业ETF行情,2023-07-03,0.996,2.29,指数型-股票,0.14689628056071932
159618,华安中证光伏产业ETF行情,2023-07-04,0.987,2.29,指数型-股票,0.14255832630071663
159618,华安中证光伏产业ETF行情,2023-07-05,0.973,2.29,指数型-股票,0.11581103497621828
159618,华安中证光伏产业ETF行情,2023-07-06,0.97,2.29,指数型-股票,0.08295986916232354
159618,华安中证光伏产业ETF行情,2023-07-07,0.953,2.29,指数型-股票,0.04255357095111847
159618,华安中证光伏产业ETF行情,2023-07-10,0.983,2.29,指数型-股票,0.023341675803812894
159618,华安中证光伏产业ETF行情,2023-07-11,0.976,2.29,指数型-股票,-0.00579965405597382
159618,华安中证光伏产业ETF行情,2023-07-12,0.983,2.29,指数型-股票,-0.04278991156588546
159618,华安中证光伏产业ETF行情,2023-07-13,0.991,2.29,指数型-股票,-0.04641354863999765
159618,华安中证光伏产业ETF行情,2023-07-14,0.974,2.29,指数型-股票,-0.05181580936192243
159618,华安中证光伏产业ETF行情,2023-07-17,0.969,2.29,指数型-股票,-0.06161699145479372
159618,华安中证光伏产业ETF行情,2023-07-18,0.961,2.29,指数型-股票,-0.07469563525953231
159618,华安中证光伏产业ETF行情,2023-07-19,0.949,2.29,指数型-股票,-0.1038951103285279
159618,华安中证光伏产业ETF行情,2023-07-20,0.942,2.29,指数型-股票,-0.13101110045597997
159618,华安中证光伏产业ETF行情,2023-07-21,0.932,2.29,指数型-股票,-0.15611261706200147
159618,华安中证光伏产业ETF行情,2023-07-24,0.923,2.29,指数型-股票,-0.17787639516827874
159618,华安中证光伏产业ETF行情,2023-07-25,0.938,2.29,指数型-股票,-0.18216546464961655
159619,国泰中证基建ETF行情,2023-06-28,0.991,3.34,指数型-股票,-0.050193639283446986
159619,国泰中证基建ETF行情,2023-06-29,0.995,3.34,指数型-股票,-0.04199022462968036
159619,国泰中证基建ETF行情,2023-06-30,1.001,3.34,指数型-股票,-0.029443306889210707
159619,国泰中证基建ETF行情,2023-07-03,1.015,3.34,指数型-股票,-0.016274985957290548
159619,国泰中证基建ETF行情,2023-07-04,1.007,3.34,指数型-股票,-0.014529861315039258
159619,国泰中证基建ETF行情,2023-07-05,1.008,3.34,指数型-股票,-0.01637829824897902
159619,国泰中证基建ETF行情,2023-07-06,1.0,3.34,指数型-股票,-0.011690103709431009
159619,国泰中证基建ETF行情,2023-07-07,1.01,3.34,指数型-股票,-0.00041857445730104627
159619,国泰中证基建ETF行情,2023-07-10,1.013,3.34,指数型-股票,0.006801413274551762
159619,国泰中证基建ETF行情,2023-07-11,1.011,3.34,指数型-股票,0.005389642620332314
159619,国泰中证基建ETF行情,2023-07-12,0.99,3.34,指数型-股票,-0.010023620228380707
159619,国泰中证基建ETF行情,2023-07-13,1.006,3.34,指数型-股票,-0.00956497729453876
159619,国泰中证基建ETF行情,2023-07-14,1.015,3.34,指数型-股票,0.014533255742493666
159619,国泰中证基建ETF行情,2023-07-17,1.015,3.34,指数型-股票,0.025532972644480317
159619,国泰中证基建ETF行情,2023-07-18,1.013,3.34,指数型-股票,0.024269580752561956
159619,国泰中证基建ETF行情,2023-07-19,1.016,3.34,指数型-股票,0.02006625288716755
159619,国泰中证基建ETF行情,2023-07-20,1.004,3.34,指数型-股票,-0.010561835959987718
159619,国泰中证基建ETF行情,2023-07-21,1.0,3.34,指数型-股票,-0.025103328290509538
159619,国泰中证基建ETF行情,2023-07-24,1.005,3.34,指数型-股票,-0.036505257234859444
159619,国泰中证基建ETF行情,2023-07-25,1.033,3.34,指数型-股票,-0.028292620266760847
159620,华夏中证智选500成长创新策略ETF行情,2023-06-28,0.932,0.31,指数型-股票,-0.053380627434612034
159620,华夏中证智选500成长创新策略ETF行情,2023-06-29,0.936,0.31,指数型-股票,-0.0524278460779671
159620,华夏中证智选500成长创新策略ETF行情,2023-06-30,0.947,0.31,指数型-股票,-0.04116755183644405
159620,华夏中证智选500成长创新策略ETF行情,2023-07-03,0.953,0.31,指数型-股票,-0.02963970626054278
159620,华夏中证智选500成长创新策略ETF行情,2023-07-04,0.953,0.31,指数型-股票,-0.027214763118926764
159620,华夏中证智选500成长创新策略ETF行情,2023-07-05,0.945,0.31,指数型-股票,-0.03433261253412109
159620,华夏中证智选500成长创新策略ETF行情,2023-07-06,0.939,0.31,指数型-股票,-0.04651804302589717
159620,华夏中证智选500成长创新策略ETF行情,2023-07-07,0.937,0.31,指数型-股票,-0.05630028151240746
159620,华夏中证智选500成长创新策略ETF行情,2023-07-10,0.934,0.31,指数型-股票,-0.06530028885097466
159620,华夏中证智选500成长创新策略ETF行情,2023-07-11,0.943,0.31,指数型-股票,-0.06802264652768997
159620,华夏中证智选500成长创新策略ETF行情,2023-07-12,0.935,0.31,指数型-股票,-0.07470907923175919
159620,华夏中证智选500成长创新策略ETF行情,2023-07-13,0.943,0.31,指数型-股票,-0.07196694434637578
159620,华夏中证智选500成长创新策略ETF行情,2023-07-14,0.94,0.31,指数型-股票,-0.06539707588313562
159620,华夏中证智选500成长创新策略ETF行情,2023-07-17,0.936,0.31,指数型-股票,-0.05940683127412585
159620,华夏中证智选500成长创新策略ETF行情,2023-07-18,0.939,0.31,指数型-股票,-0.050639926651035436
159620,华夏中证智选500成长创新策略ETF行情,2023-07-19,1.028,0.31,指数型-股票,-0.004432165178193086
159620,华夏中证智选500成长创新策略ETF行情,2023-07-20,0.926,0.31,指数型-股票,-0.026158126643529147
159620,华夏中证智选500成长创新策略ETF行情,2023-07-21,0.92,0.31,指数型-股票,-0.04653301723872651
159620,华夏中证智选500成长创新策略ETF行情,2023-07-24,0.916,0.31,指数型-股票,-0.06773989422997077
159620,华夏中证智选500成长创新策略ETF行情,2023-07-25,0.928,0.31,指数型-股票,-0.0793205248282331
159621,国泰MSCI中国A股ESG通用ETF行情,2023-06-28,0.948,0.51,指数型-股票,-0.029450738941552958
159621,国泰MSCI中国A股ESG通用ETF行情,2023-06-29,0.945,0.51,指数型-股票,-0.039507096527807165
159621,国泰MSCI中国A股ESG通用ETF行情,2023-06-30,0.951,0.51,指数型-股票,-0.0390087951466143
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-03,0.962,0.51,指数型-股票,-0.03740468711661757
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-04,0.961,0.51,指数型-股票,-0.03995466190040999
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-05,0.957,0.51,指数型-股票,-0.04997811821173346
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-06,0.949,0.51,指数型-股票,-0.06097486427280696
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-07,0.947,0.51,指数型-股票,-0.07128470751176971
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-10,0.95,0.51,指数型-股票,-0.07866417927568908
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-11,0.956,0.51,指数型-股票,-0.08054160330173858
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-12,0.95,0.51,指数型-股票,-0.08450025684052606
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-13,0.963,0.51,指数型-股票,-0.07357583438314619
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-14,0.964,0.51,指数型-股票,-0.05739826002041647
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-17,0.956,0.51,指数型-股票,-0.04829375635051756
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-18,0.955,0.51,指数型-股票,-0.040532063695487584
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-19,0.954,0.51,指数型-股票,-0.038679010271513624
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-20,0.947,0.51,指数型-股票,-0.04799739713702103
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-21,0.948,0.51,指数型-股票,-0.05320196532067038
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-24,0.945,0.51,指数型-股票,-0.06041091749929754
159621,国泰MSCI中国A股ESG通用ETF行情,2023-07-25,0.968,0.51,指数型-股票,-0.05757952791734122
159623,博时成渝经济圈ETF行情,2023-06-28,0.871,33.54,指数型-股票,-0.03222403256021765
159623,博时成渝经济圈ETF行情,2023-06-29,0.867,33.54,指数型-股票,-0.040801126723323665
159623,博时成渝经济圈ETF行情,2023-06-30,0.877,33.54,指数型-股票,-0.03389979867732266
159623,博时成渝经济圈ETF行情,2023-07-03,0.884,33.54,指数型-股票,-0.028483986960944674
159623,博时成渝经济圈ETF行情,2023-07-04,0.887,33.54,指数型-股票,-0.026980640911354416
159623,博时成渝经济圈ETF行情,2023-07-05,0.879,33.54,指数型-股票,-0.0355760645023466
159623,博时成渝经济圈ETF行情,2023-07-06,0.87,33.54,指数型-股票,-0.050393678562408936
159623,博时成渝经济圈ETF行情,2023-07-07,0.865,33.54,指数型-股票,-0.06506525732359307
159623,博时成渝经济圈ETF行情,2023-07-10,0.875,33.54,指数型-股票,-0.07198063302048743
159623,博时成渝经济圈ETF行情,2023-07-11,0.878,33.54,指数型-股票,-0.0766203546471199
159623,博时成渝经济圈ETF行情,2023-07-12,0.873,33.54,指数型-股票,-0.07912700169928194
159623,博时成渝经济圈ETF行情,2023-07-13,0.889,33.54,指数型-股票,-0.06692419220765873
159623,博时成渝经济圈ETF行情,2023-07-14,0.885,33.54,指数型-股票,-0.05040254017387403
159623,博时成渝经济圈ETF行情,2023-07-17,0.877,33.54,指数型-股票,-0.04033306816534677
159623,博时成渝经济圈ETF行情,2023-07-18,0.879,33.54,指数型-股票,-0.029814953353236744
159623,博时成渝经济圈ETF行情,2023-07-19,0.873,33.54,指数型-股票,-0.03007296862234782
159623,博时成渝经济圈ETF行情,2023-07-20,0.87,33.54,指数型-股票,-0.041284305258753345
159623,博时成渝经济圈ETF行情,2023-07-21,0.867,33.54,指数型-股票,-0.04827366367588024
159623,博时成渝经济圈ETF行情,2023-07-24,0.861,33.54,指数型-股票,-0.05862017179316794
159623,博时成渝经济圈ETF行情,2023-07-25,0.886,33.54,指数型-股票,-0.05778350399008865
159625,嘉实国证绿色电力ETF行情,2023-06-28,1.103,5.38,指数型-股票,-0.09251467864938594
159625,嘉实国证绿色电力ETF行情,2023-06-29,1.099,5.38,指数型-股票,-0.07311829267984919
159625,嘉实国证绿色电力ETF行情,2023-06-30,1.094,5.38,指数型-股票,-0.05417008813176919
159625,嘉实国证绿色电力ETF行情,2023-07-03,1.104,5.38,指数型-股票,-0.028880629558552952
159625,嘉实国证绿色电力ETF行情,2023-07-04,1.099,5.38,指数型-股票,-0.02313329839338452
159625,嘉实国证绿色电力ETF行情,2023-07-05,1.098,5.38,指数型-股票,-0.02350813439765494
159625,嘉实国证绿色电力ETF行情,2023-07-06,1.093,5.38,指数型-股票,-0.02350205462958472
159625,嘉实国证绿色电力ETF行情,2023-07-07,1.097,5.38,指数型-股票,-0.009647160452530838
159625,嘉实国证绿色电力ETF行情,2023-07-10,1.104,5.38,指数型-股票,-0.001563928543159265
159625,嘉实国证绿色电力ETF行情,2023-07-11,1.101,5.38,指数型-股票,-0.0007601462265700853
159625,嘉实国证绿色电力ETF行情,2023-07-12,1.099,5.38,指数型-股票,-0.0101793999605162
159625,嘉实国证绿色电力ETF行情,2023-07-13,1.104,5.38,指数型-股票,-0.013692144783551833
159625,嘉实国证绿色电力ETF行情,2023-07-14,1.096,5.38,指数型-股票,-0.02413731381509993
159625,嘉实国证绿色电力ETF行情,2023-07-17,1.095,5.38,指数型-股票,-0.033460534912190844
159625,嘉实国证绿色电力ETF行情,2023-07-18,1.089,5.38,指数型-股票,-0.05156687574714355
159625,嘉实国证绿色电力ETF行情,2023-07-19,1.088,5.38,指数型-股票,-0.07213686420167106
159625,嘉实国证绿色电力ETF行情,2023-07-20,1.081,5.38,指数型-股票,-0.09006323629066167
159625,嘉实国证绿色电力ETF行情,2023-07-21,1.08,5.38,指数型-股票,-0.10576514521978322
159625,嘉实国证绿色电力ETF行情,2023-07-24,1.08,5.38,指数型-股票,-0.11022037771852586
159625,嘉实国证绿色电力ETF行情,2023-07-25,1.079,5.38,指数型-股票,-0.11634121763868976
159628,万家国证2000ETF行情,2023-06-28,1.006,7.8,指数型-股票,-0.05454576512579777
159628,万家国证2000ETF行情,2023-06-29,1.015,7.8,指数型-股票,-0.05579157043072028
159628,万家国证2000ETF行情,2023-06-30,1.032,7.8,指数型-股票,-0.04464361036747426
159628,万家国证2000ETF行情,2023-07-03,1.029,7.8,指数型-股票,-0.035301770351625655
159628,万家国证2000ETF行情,2023-07-04,1.034,7.8,指数型-股票,-0.036911257314953816
159628,万家国证2000ETF行情,2023-07-05,1.027,7.8,指数型-股票,-0.04211694497617952
159628,万家国证2000ETF行情,2023-07-06,1.026,7.8,指数型-股票,-0.05180398202193933
159628,万家国证2000ETF行情,2023-07-07,1.023,7.8,指数型-股票,-0.05948209165796202
159628,万家国证2000ETF行情,2023-07-10,1.021,7.8,指数型-股票,-0.06565052475519682
159628,万家国证2000ETF行情,2023-07-11,1.031,7.8,指数型-股票,-0.06396786837744538
